timestamp_ns,timestamp,datetime,bandwidth_mbps,rtt_ms
1777323557807688704,1777323557.8076887,20:59:17.807,168.0,40.1062
1777323558799225600,1777323558.7992256,20:59:18.799,178.0,31.616
1777323559806735360,1777323559.8067353,20:59:19.806,168.0,39.0965
1777323560830971904,1777323560.830972,20:59:20.830,178.0,63.3954
1777323561804346112,1777323561.804346,20:59:21.804,168.0,36.8438
1777323562799400192,1777323562.7994,20:59:22.799,189.0,31.8875
1777323563805275392,1777323563.8052754,20:59:23.805,189.0,37.7176
1777323564798867200,1777323564.7988672,20:59:24.798,189.0,31.5641
1777323565809878528,1777323565.8098786,20:59:25.809,157.0,42.5665
1777323566813541376,1777323566.8135414,20:59:26.813,136.0,46.2385
1777323567806842624,1777323567.8068426,20:59:27.806,147.0,39.5268
1777323568791203328,1777323568.7912033,20:59:28.791,199.0,23.8959
1777323569797840128,1777323569.79784,20:59:29.797,189.0,30.4897
1777323570792163840,1777323570.7921638,20:59:30.792,189.0,24.8554
1777323571816159488,1777323571.8161595,20:59:31.816,168.0,48.6596
1777323572816339456,1777323572.8163395,20:59:32.816,178.0,48.7475
1777323573835362816,1777323573.835363,20:59:33.835,189.0,68.0475
1777323574801556480,1777323574.8015566,20:59:34.801,178.0,34.0627
1777323575795724032,1777323575.795724,20:59:35.795,178.0,28.1354
1777323576798677504,1777323576.7986774,20:59:36.798,199.0,30.8834
1777323577798204928,1777323577.798205,20:59:37.798,189.0,30.6294
1777323578805109504,1777323578.8051095,20:59:38.805,210.0,37.7846
1777323579803603712,1777323579.8036036,20:59:39.803,178.0,35.89
1777323580791031040,1777323580.7910311,20:59:40.791,168.0,23.4445
1777323581798064384,1777323581.7980645,20:59:41.798,168.0,29.9186
1777323582841993216,1777323582.841993,20:59:42.841,168.0,74.2805
1777323583819090944,1777323583.8190908,20:59:43.819,157.0,51.5127
1777323584795594496,1777323584.7955945,20:59:44.795,199.0,28.0168
1777323585787445760,1777323585.7874458,20:59:45.787,178.0,19.8787
